acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_blank_screen,count_delay,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stim_pres,count_welcome,cycles,delay_delay,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_sketchpad,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_sketchpad,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_blank_screen,time_delay,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stim_pres,time_welcome,timeout,title,width
"89.9441340782","89.9441340782","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","178","NA","178","NA","0","0","NA","178","0","178","NA","178","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stre","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","489","489","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","346440","NA","346932","NA","2317","NA","NA","347932","2318","346438","NA","346440","NA","NA","Experience_test","1024"
"90","90","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","179","NA","179","NA","0","0","NA","179","0","179","NA","179","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","jamcer","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","583","583","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","348293","NA","348879","NA","2317","NA","NA","349879","2318","348291","NA","348293","NA","NA","Experience_test","1024"
"90.0552486188","90.0552486188","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","180","NA","180","NA","0","0","NA","180","0","180","NA","180","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sten","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","570","570","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","350286","NA","350859","NA","2317","NA","NA","351859","2318","350284","NA","350286","NA","NA","Experience_test","1024"
"89.5604395604","89.5604395604","NA","533","533","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","181","NA","181","NA","0","0","NA","181","0","181","NA","181","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","noce","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","434","434","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","352260","NA","352697","NA","2317","NA","NA","353697","2318","352257","NA","352260","NA","NA","Experience_test","1024"
"89.6174863388","89.6174863388","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","182","NA","182","NA","0","0","NA","182","0","182","NA","182","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","trit","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","432","432","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","354099","NA","354534","NA","2317","NA","NA","355534","2318","354097","NA","354099","NA","NA","Experience_test","1024"
"89.6739130435","89.6739130435","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","183","NA","183","NA","0","0","NA","183","0","183","NA","183","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","trôces","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","541","541","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","355949","NA","356493","NA","2317","NA","NA","357493","2318","355947","NA","355949","NA","NA","Experience_test","1024"
"89.7297297297","89.7297297297","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","184","NA","184","NA","0","0","NA","184","0","184","NA","184","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","amulit","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","647","647","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","357905","NA","358554","NA","2317","NA","NA","359554","2318","357903","NA","357905","NA","NA","Experience_test","1024"
"89.247311828","89.247311828","NA","533","533","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","185","NA","185","NA","0","0","NA","185","0","185","NA","185","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","sire","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","498","498","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","359962","NA","360463","NA","2317","NA","NA","361463","2318","359960","NA","359962","NA","NA","Experience_test","1024"
"89.3048128342","89.3048128342","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","186","NA","186","NA","0","0","NA","186","0","186","NA","186","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vovans","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","477","477","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","361862","NA","362342","NA","2317","NA","NA","363342","2318","361860","NA","361862","NA","NA","Experience_test","1024"
"89.3617021277","89.3617021277","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","187","NA","187","NA","0","0","NA","187","0","187","NA","187","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","teur","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","593","593","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","363746","NA","364342","NA","2317","NA","NA","365342","2318","363744","NA","363746","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","533","533","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","188","NA","188","NA","0","0","NA","188","0","188","NA","188","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","lacs","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","604","604","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","365753","NA","366360","NA","2317","NA","NA","367360","2318","365750","NA","365752","NA","NA","Experience_test","1024"
"88.9473684211","88.9473684211","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","189","NA","189","NA","0","0","NA","189","0","189","NA","189","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","qien","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","567","567","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","367766","NA","368335","NA","2317","NA","NA","369335","2318","367764","NA","367766","NA","NA","Experience_test","1024"
"89.0052356021","89.0052356021","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","190","NA","190","NA","0","0","NA","190","0","190","NA","190","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","puches","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","645","645","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","369737","NA","370385","NA","2317","NA","NA","371385","2318","369735","NA","369737","NA","NA","Experience_test","1024"
"89.0625","89.0625","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","191","NA","191","NA","0","0","NA","191","0","191","NA","191","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","samete","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","531","531","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","371779","NA","372313","NA","2317","NA","NA","373313","2318","371777","NA","371779","NA","NA","Experience_test","1024"
"89.1191709845","89.1191709845","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","192","NA","192","NA","0","0","NA","192","0","192","NA","192","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","atte","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","494","494","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","373687","NA","374183","NA","2317","NA","NA","375183","2318","373685","NA","373687","NA","NA","Experience_test","1024"
"89.175257732","89.175257732","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","193","NA","193","NA","0","0","NA","193","0","193","NA","193","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","chluée","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","492","492","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","375568","NA","376062","NA","2317","NA","NA","377062","2318","375566","NA","375568","NA","NA","Experience_test","1024"
"89.2307692308","89.2307692308","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","194","NA","194","NA","0","0","NA","194","0","194","NA","194","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poteau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","562","562","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","377427","NA","377992","NA","2317","NA","NA","378992","2318","377425","NA","377426","NA","NA","Experience_test","1024"
"89.2857142857","89.2857142857","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","195","NA","195","NA","0","0","NA","195","0","195","NA","195","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","ates","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","619","619","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","379360","NA","379981","NA","2317","NA","NA","380981","2318","379358","NA","379360","NA","NA","Experience_test","1024"
"89.3401015228","89.3401015228","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","196","NA","196","NA","0","0","NA","196","0","196","NA","196","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","voyage","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","498","498","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","381365","NA","381866","NA","2317","NA","NA","382866","2318","381363","NA","381365","NA","NA","Experience_test","1024"
"89.3939393939","89.3939393939","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","197","NA","197","NA","0","0","NA","197","0","197","NA","197","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","avenue","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","434","434","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","383299","NA","383736","NA","2317","NA","NA","384736","2318","383297","NA","383299","NA","NA","Experience_test","1024"
"89.4472361809","89.4472361809","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","198","NA","198","NA","0","0","NA","198","0","198","NA","198","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oplies","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","615","615","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","385158","NA","385776","NA","2317","NA","NA","386776","2318","385156","NA","385158","NA","NA","Experience_test","1024"
"89.5","89.5","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","199","NA","199","NA","0","0","NA","199","0","199","NA","199","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","bioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","450","450","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","387181","NA","387634","NA","2317","NA","NA","388634","2318","387179","NA","387181","NA","NA","Experience_test","1024"
"89.552238806","89.552238806","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","200","NA","200","NA","0","0","NA","200","0","200","NA","200","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","prison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","455","455","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","388998","NA","389456","NA","2317","NA","NA","390456","2318","388996","NA","388998","NA","NA","Experience_test","1024"
"89.603960396","89.603960396","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","201","NA","201","NA","0","0","NA","201","0","201","NA","201","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","dimiva","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","484","484","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","390835","NA","391321","NA","2317","NA","NA","392321","2318","390833","NA","390835","NA","NA","Experience_test","1024"
"89.6551724138","89.6551724138","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","202","NA","202","NA","0","0","NA","202","0","202","NA","202","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","idée","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","505","505","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","392692","NA","393199","NA","2317","NA","NA","394200","2318","392690","NA","392692","NA","NA","Experience_test","1024"
"89.2156862745","89.2156862745","NA","532","532","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","203","NA","203","NA","0","0","NA","203","0","203","NA","203","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","maîdra","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","448","448","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","394580","NA","395030","NA","2317","NA","NA","396030","2318","394579","NA","394580","NA","NA","Experience_test","1024"
"89.2682926829","89.2682926829","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","204","NA","204","NA","0","0","NA","204","0","204","NA","204","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","atie","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","650","650","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","396410","NA","397062","NA","2317","NA","NA","398062","2318","396408","NA","396410","NA","NA","Experience_test","1024"
"89.3203883495","89.3203883495","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","205","NA","205","NA","0","0","NA","205","0","205","NA","205","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pres","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","456","456","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","398443","NA","398901","NA","2317","NA","NA","399901","2318","398441","NA","398443","NA","NA","Experience_test","1024"
"89.3719806763","89.3719806763","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","206","NA","206","NA","0","0","NA","206","0","206","NA","206","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","marbre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","677","677","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","400269","NA","400948","NA","2317","NA","NA","401948","2318","400268","NA","400269","NA","NA","Experience_test","1024"
"89.4230769231","89.4230769231","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","207","NA","207","NA","0","0","NA","207","0","207","NA","207","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","minute","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","430","430","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","402336","NA","402769","NA","2317","NA","NA","403769","2318","402334","NA","402336","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","208","NA","208","NA","0","0","NA","208","0","208","NA","208","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","chance","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","539","539","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","404153","NA","404695","NA","2317","NA","NA","405695","2318","404151","NA","404153","NA","NA","Experience_test","1024"
"89.5238095238","89.5238095238","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","209","NA","209","NA","0","0","NA","209","0","209","NA","209","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","sens","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","469","469","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","406097","NA","406569","NA","2317","NA","NA","407569","2318","406095","NA","406097","NA","NA","Experience_test","1024"
"89.5734597156","89.5734597156","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","210","NA","210","NA","0","0","NA","210","0","210","NA","210","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","once","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","326","326","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","407980","NA","408309","NA","2317","NA","NA","409309","2318","407978","NA","407980","NA","NA","Experience_test","1024"
"89.6226415094","89.6226415094","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","211","NA","211","NA","0","0","NA","211","0","211","NA","211","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","part","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","536","536","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","409679","NA","410218","NA","2317","NA","NA","411218","2318","409677","NA","409678","NA","NA","Experience_test","1024"
"89.6713615023","89.6713615023","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","212","NA","212","NA","0","0","NA","212","0","212","NA","212","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oque","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","607","607","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","411620","NA","412230","NA","2317","NA","NA","413231","2318","411618","NA","411620","NA","NA","Experience_test","1024"
"89.2523364486","89.2523364486","NA","532","532","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","213","NA","213","NA","0","0","NA","213","0","213","NA","213","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","gringo","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","609","609","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","413634","NA","414246","NA","2317","NA","NA","415246","2318","413632","NA","413634","NA","NA","Experience_test","1024"
"89.3023255814","89.3023255814","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","214","NA","214","NA","0","0","NA","214","0","214","NA","214","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","peur","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","485","485","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","415640","NA","416128","NA","2317","NA","NA","417128","2318","415638","NA","415640","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","532","532","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","215","NA","215","NA","0","0","NA","215","0","215","NA","215","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","glip","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","589","589","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","417518","NA","418110","NA","2317","NA","NA","419110","2318","417516","NA","417518","NA","NA","Experience_test","1024"
"88.9400921659","88.9400921659","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","216","NA","216","NA","0","0","NA","216","0","216","NA","216","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pous","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","505","505","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","419500","NA","420008","NA","2317","NA","NA","421008","2318","419497","NA","419499","NA","NA","Experience_test","1024"
"88.9908256881","88.9908256881","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","217","NA","217","NA","0","0","NA","217","0","217","NA","217","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sqid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","522","522","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","421394","NA","421919","NA","2317","NA","NA","422919","2318","421392","NA","421394","NA","NA","Experience_test","1024"
"89.0410958904","89.0410958904","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","218","NA","218","NA","0","0","NA","218","0","218","NA","218","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","534","534","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","423276","NA","423813","NA","2317","NA","NA","424813","2318","423274","NA","423276","NA","NA","Experience_test","1024"
"89.0909090909","89.0909090909","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","219","NA","219","NA","0","0","NA","219","0","219","NA","219","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","mois","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","522","522","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","425157","NA","425681","NA","2317","NA","NA","426681","2318","425155","NA","425157","NA","NA","Experience_test","1024"
"89.1402714932","89.1402714932","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","220","NA","220","NA","0","0","NA","220","0","220","NA","220","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","fois","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","568","568","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","427041","NA","427611","NA","2317","NA","NA","428611","2318","427039","NA","427041","NA","NA","Experience_test","1024"
"89.1891891892","89.1891891892","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","221","NA","221","NA","0","0","NA","221","0","221","NA","221","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pnât","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","536","536","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","428962","NA","429501","NA","2317","NA","NA","430501","2318","428960","NA","428962","NA","NA","Experience_test","1024"
"89.2376681614","89.2376681614","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","222","NA","222","NA","0","0","NA","222","0","222","NA","222","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poumon","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","532","532","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","430894","NA","431429","NA","2317","NA","NA","432429","2318","430892","NA","430894","NA","NA","Experience_test","1024"
"89.2857142857","89.2857142857","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","223","NA","223","NA","0","0","NA","223","0","223","NA","223","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","labuts","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","531","531","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","432812","NA","433345","NA","2317","NA","NA","434345","2318","432810","NA","432812","NA","NA","Experience_test","1024"
"89.3333333333","89.3333333333","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","224","NA","224","NA","0","0","NA","224","0","224","NA","224","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","café","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","456","456","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","434737","NA","435195","NA","2317","NA","NA","436195","2318","434735","NA","434737","NA","NA","Experience_test","1024"
"89.3805309735","89.3805309735","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","225","NA","225","NA","0","0","NA","225","0","225","NA","225","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","amutes","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","611","611","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","436572","NA","437185","NA","2317","NA","NA","438185","2318","436570","NA","436572","NA","NA","Experience_test","1024"
"89.4273127753","89.4273127753","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","226","NA","226","NA","0","0","NA","226","0","226","NA","226","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vaid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","833","833","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","438569","NA","439404","NA","2317","NA","NA","440404","2318","438567","NA","438568","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","227","NA","227","NA","0","0","NA","227","0","227","NA","227","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","sang","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","644","644","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","440782","NA","441429","NA","2317","NA","NA","442429","2318","440780","NA","440782","NA","NA","Experience_test","1024"
"89.519650655","89.519650655","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","228","NA","228","NA","0","0","NA","228","0","228","NA","228","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","lettre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","504","504","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","442791","NA","443298","NA","2317","NA","NA","444298","2318","442789","NA","442791","NA","NA","Experience_test","1024"
