acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"92.1397379913","92.1397379913","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","228","NA","NA","228","0","0","NA","228","0","228","NA","228","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","asoçai","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","522","522","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","355620","NA","NA","356146","2851","NA","NA","356646","2853","355597","NA","355620","NA","NA","lEXDEC","1024"
"92.1739130435","92.1739130435","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","229","NA","NA","229","0","0","NA","229","0","229","NA","229","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","tremça","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","459","459","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","357057","NA","NA","357521","2851","NA","NA","358021","2853","357037","NA","357057","NA","NA","lEXDEC","1024"
"92.2077922078","92.2077922078","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","230","NA","NA","230","0","0","NA","230","0","230","NA","230","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","cluile","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","515","515","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","358448","NA","NA","358966","2851","NA","NA","359466","2853","358428","NA","358448","NA","NA","lEXDEC","1024"
"92.2413793103","92.2413793103","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","231","NA","NA","231","0","0","NA","231","0","231","NA","231","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","boxe","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","407","407","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","359894","NA","NA","360304","2851","NA","NA","360804","2853","359871","NA","359894","NA","NA","lEXDEC","1024"
"92.2746781116","92.2746781116","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","232","NA","NA","232","0","0","NA","232","0","232","NA","232","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","tram","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","545","545","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","361256","NA","NA","361805","2851","NA","NA","362305","2853","361235","NA","361256","NA","NA","lEXDEC","1024"
"92.3076923077","92.3076923077","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","233","NA","NA","233","0","0","NA","233","0","233","NA","233","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","accord","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","624","624","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","362710","NA","NA","363338","2851","NA","NA","363838","2853","362688","NA","362709","NA","NA","lEXDEC","1024"
"91.914893617","91.914893617","NA","594","594","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","234","NA","NA","234","0","0","NA","234","0","234","NA","234","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","crul","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","353","353","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","364272","NA","NA","364630","2851","NA","NA","365130","2853","364249","NA","364271","NA","NA","lEXDEC","1024"
"91.5254237288","91.5254237288","NA","595","595","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","235","NA","NA","235","0","0","NA","235","0","235","NA","235","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mèra","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","784","784","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","365559","NA","NA","366347","2851","NA","NA","366847","2853","365537","NA","365559","NA","NA","lEXDEC","1024"
"91.5611814346","91.5611814346","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","236","NA","NA","236","0","0","NA","236","0","236","NA","236","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","renard","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","707","707","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","367275","NA","NA","367986","2851","NA","NA","368486","2853","367252","NA","367275","NA","NA","lEXDEC","1024"
"91.5966386555","91.5966386555","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","237","NA","NA","237","0","0","NA","237","0","237","NA","237","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","revers","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","594","594","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","368959","NA","NA","369557","2851","NA","NA","370057","2853","368938","NA","368959","NA","NA","lEXDEC","1024"
"91.6317991632","91.6317991632","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","238","NA","NA","238","0","0","NA","238","0","238","NA","238","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pren","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","549","549","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","370500","NA","NA","371054","2851","NA","NA","371555","2853","370478","NA","370500","NA","NA","lEXDEC","1024"
"91.6666666667","91.6666666667","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","239","NA","NA","239","0","0","NA","239","0","239","NA","239","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","scrors","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","688","688","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","372015","NA","NA","372707","2851","NA","NA","373207","2853","371996","NA","372015","NA","NA","lEXDEC","1024"
"91.7012448133","91.7012448133","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","240","NA","NA","240","0","0","NA","240","0","240","NA","240","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","lutsel","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","565","565","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","373634","NA","NA","374203","2851","NA","NA","374703","2853","373614","NA","373634","NA","NA","lEXDEC","1024"
"91.7355371901","91.7355371901","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","241","NA","NA","241","0","0","NA","241","0","241","NA","241","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vovans","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","599","599","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","375131","NA","NA","375734","2851","NA","NA","376234","2853","375110","NA","375131","NA","NA","lEXDEC","1024"
"91.7695473251","91.7695473251","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","242","NA","NA","242","0","0","NA","242","0","242","NA","242","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","maison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","542","542","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","376665","NA","NA","377211","2851","NA","NA","377711","2853","376645","NA","376665","NA","NA","lEXDEC","1024"
"91.8032786885","91.8032786885","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","243","NA","NA","243","0","0","NA","243","0","243","NA","243","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","rere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","601","601","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","378109","NA","NA","378715","2851","NA","NA","379215","2853","378088","NA","378109","NA","NA","lEXDEC","1024"
"91.8367346939","91.8367346939","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","244","NA","NA","244","0","0","NA","244","0","244","NA","244","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sotire","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","734","734","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","379618","NA","NA","380358","2851","NA","NA","380858","2853","379598","NA","379618","NA","NA","lEXDEC","1024"
"91.8699186992","91.8699186992","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","245","NA","NA","245","0","0","NA","245","0","245","NA","245","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","puches","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","586","586","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","381289","NA","NA","381879","2851","NA","NA","382379","2853","381267","NA","381289","NA","NA","lEXDEC","1024"
"91.9028340081","91.9028340081","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","246","NA","NA","246","0","0","NA","246","0","246","NA","246","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","apline","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","585","585","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","382835","NA","NA","383424","2851","NA","NA","383924","2853","382814","NA","382835","NA","NA","lEXDEC","1024"
"91.935483871","91.935483871","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","247","NA","NA","247","0","0","NA","247","0","247","NA","247","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","peigne","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","539","539","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","384471","NA","NA","385026","2851","NA","NA","385526","2853","384421","NA","384471","NA","NA","lEXDEC","1024"
"91.9678714859","91.9678714859","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","248","NA","NA","248","0","0","NA","248","0","248","NA","248","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aplard","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","575","575","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","385968","NA","NA","386548","2851","NA","NA","387048","2853","385952","NA","385968","NA","NA","lEXDEC","1024"
"92","92","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","249","NA","NA","249","0","0","NA","249","0","249","NA","249","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pnât","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","513","513","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","387569","NA","NA","388086","2851","NA","NA","388586","2853","387552","NA","387568","NA","NA","lEXDEC","1024"
"92.03187251","92.03187251","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","250","NA","NA","250","0","0","NA","250","0","250","NA","250","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","abfois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","501","501","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","389025","NA","NA","389530","2851","NA","NA","390030","2853","389005","NA","389025","NA","NA","lEXDEC","1024"
"92.0634920635","92.0634920635","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","251","NA","NA","251","0","0","NA","251","0","251","NA","251","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pnel","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","422","422","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","390481","NA","NA","390907","2851","NA","NA","391407","2853","390461","NA","390481","NA","NA","lEXDEC","1024"
"92.0948616601","92.0948616601","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","252","NA","NA","252","0","0","NA","252","0","252","NA","252","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","qice","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","398","398","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","391852","NA","NA","392254","2851","NA","NA","392754","2853","391831","NA","391852","NA","NA","lEXDEC","1024"
"92.125984252","92.125984252","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","253","NA","NA","253","0","0","NA","253","0","253","NA","253","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mémeme","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","573","573","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","393169","NA","NA","393746","2851","NA","NA","394246","2853","393149","NA","393168","NA","NA","lEXDEC","1024"
"92.1568627451","92.1568627451","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","254","NA","NA","254","0","0","NA","254","0","254","NA","254","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","besoin","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","478","478","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","394677","NA","NA","395159","2851","NA","NA","395659","2853","394657","NA","394677","NA","NA","lEXDEC","1024"
"92.1875","92.1875","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","255","NA","NA","255","0","0","NA","255","0","255","NA","255","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","nazi","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","635","635","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","396189","NA","NA","396828","2851","NA","NA","397328","2853","396167","NA","396189","NA","NA","lEXDEC","1024"
"92.2178988327","92.2178988327","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","256","NA","NA","256","0","0","NA","256","0","256","NA","256","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poteau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","419","419","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","397743","NA","NA","398169","2851","NA","NA","398669","2853","397723","NA","397743","NA","NA","lEXDEC","1024"
"92.2480620155","92.2480620155","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","257","NA","NA","257","0","0","NA","257","0","257","NA","257","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","dasion","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","666","666","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","399123","NA","NA","399792","2851","NA","NA","400293","2853","399100","NA","399122","NA","NA","lEXDEC","1024"
